"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.25,0.1,0.5,0.8,0.9984,0.998356,1,0.994913,-4.4e-05,0.0016,-0.003487,3e-06,3e-06,3.3e-05,3e-06,0,2.1e-05,"dir_sd",0.0016,3e-06,0
500,0.25,0.1,0.5,0.85,0.999601,0.999612,1,0.997297,1.1e-05,0.000399,-0.002304,1e-06,0,1.2e-05,1e-06,0,7e-06,"dir_sd",0.000399,0,0
500,0.25,0.1,0.5,0.9,0.999945,0.999944,1,0.998304,-1e-06,5.5e-05,-0.001641,0,0,4e-06,0,0,1e-06,"dir_sd",5.5e-05,0,0
500,0.25,0.1,0.5,0.95,0.999998,0.999996,1,0.998617,-2e-06,2e-06,-0.001381,0,0,2e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.25,0.1,0.5,1,1,1,1,0.99866,0,0,-0.00134,0,0,2e-06,0,0,0,"dir_sd",0,0,0
500,0.25,0.25,-0.5,0,0,0,0.039877,0.018359,0,0.039877,0.018359,0,0.001592,0.000386,0,2e-06,4.9e-05,"dir_sd",0.039877,0.001592,2e-06
500,0.25,0.25,-0.5,0.05,0.032774,0.033332,0.073209,0.05134,0.000558,0.040435,0.018566,6.7e-05,0.001707,0.000497,6.6e-05,7.2e-05,0.000153,"dir_sd",0.040435,0.001707,7.2e-05
500,0.25,0.25,-0.5,0.1,0.114265,0.11306,0.152937,0.111468,-0.001205,0.038672,-0.002797,0.000206,0.00171,0.000365,0.000205,0.000215,0.000358,"dir_sd",0.038672,0.00171,0.000215
500,0.25,0.25,-0.5,0.15,0.223516,0.223308,0.263185,0.199972,-0.000208,0.039669,-0.023544,0.000374,0.001957,0.001234,0.000375,0.000384,0.000681,"dir_sd",0.039669,0.001957,0.000384
500,0.25,0.25,-0.5,0.2,0.34464,0.343616,0.383493,0.312308,-0.001024,0.038853,-0.032332,0.000485,0.002,0.002036,0.000485,0.000491,0.000993,"dir_sd",0.038853,0.002,0.000491
500,0.25,0.25,-0.5,0.25,0.466064,0.465608,0.505485,0.438122,-0.000456,0.039421,-0.027942,0.000518,0.002068,0.002012,0.000518,0.000515,0.001234,"dir_sd",0.039421,0.002068,0.000515
500,0.25,0.25,-0.5,0.3,0.579825,0.580192,0.620069,0.563756,0.000367,0.040244,-0.016069,0.000522,0.002129,0.001563,0.000523,0.00051,0.001308,"dir_sd",0.040244,0.002129,0.00051
500,0.25,0.25,-0.5,0.35,0.68092,0.680456,0.720333,0.676672,-0.000464,0.039413,-0.004248,0.000435,0.001969,0.001204,0.000436,0.000417,0.001188,"dir_sd",0.039413,0.001969,0.000417
500,0.25,0.25,-0.5,0.4,0.76672,0.76596,0.805837,0.770761,-0.00076,0.039117,0.004041,0.000361,0.001867,0.000983,0.000361,0.000338,0.000969,"dir_sd",0.039117,0.001867,0.000338
500,0.25,0.25,-0.5,0.45,0.836433,0.836216,0.876093,0.844898,-0.000217,0.03966,0.008466,0.000276,0.001823,0.000784,0.000277,0.000251,0.000714,"dir_sd",0.03966,0.001823,0.000251
500,0.25,0.25,-0.5,0.5,0.890625,0.891088,0.930965,0.900363,0.000463,0.04034,0.009738,0.000202,0.001804,0.000555,0.000202,0.000177,0.000461,"dir_sd",0.04034,0.001804,0.000177
500,0.25,0.25,-0.5,0.55,0.930802,0.931208,0.971085,0.939537,0.000406,0.040283,0.008735,0.000124,0.001727,0.000343,0.000124,0.000104,0.000267,"dir_sd",0.040283,0.001727,0.000104
500,0.25,0.25,-0.5,0.6,0.95904,0.95904,0.99623,0.965606,0,0.03719,0.006566,8e-05,0.001411,0.000178,8.1e-05,2.8e-05,0.000136,"dir_sd",0.03719,0.001411,2.8e-05
500,0.25,0.25,-0.5,0.65,0.977678,0.977744,0.99999,0.981666,6.6e-05,0.022312,0.003988,4.9e-05,0.000498,7.6e-05,4.9e-05,0,6.1e-05,"dir_sd",0.022312,0.000498,0
500,0.25,0.25,-0.5,0.7,0.989065,0.989212,1,0.990749,0.000147,0.010935,0.001684,2.2e-05,0.00012,2.8e-05,2.2e-05,0,2.6e-05,"dir_sd",0.010935,0.00012,0
500,0.25,0.25,-0.5,0.75,0.995361,0.995344,1,0.995362,-1.7e-05,0.004639,1e-06,9e-06,2.2e-05,9e-06,9e-06,0,9e-06,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.25,-0.5,0.8,0.9984,0.998492,1,0.997517,9.2e-05,0.0016,-0.000883,3e-06,3e-06,4e-06,3e-06,0,3e-06,"dir_sd",0.0016,3e-06,0
500,0.25,0.25,-0.5,0.85,0.999601,0.999624,1,0.998336,2.3e-05,0.000399,-0.001265,1e-06,0,2e-06,1e-06,0,1e-06,"dir_sd",0.000399,0,0
500,0.25,0.25,-0.5,0.9,0.999945,0.999956,1,0.99859,1.1e-05,5.5e-05,-0.001355,0,0,2e-06,0,0,0,"dir_sd",5.5e-05,0,0
500,0.25,0.25,-0.5,0.95,0.999998,0.999996,1,0.998653,-2e-06,2e-06,-0.001345,0,0,2e-06,0,0,0,"dir_sd",2e-06,0,0
500,0.25,0.25,-0.5,1,1,1,1,0.998665,0,0,-0.001335,0,0,2e-06,0,0,0,"dir_sd",0,0,0
500,0.25,0.25,0,0,0,0,0.039897,0.050268,0,0.039897,0.050268,0,0.001593,0.002705,0,2e-06,0.000179,"dir_sd",0.039897,0.001593,2e-06
500,0.25,0.25,0,0.05,0.032774,0.032668,0.072565,0.097275,-0.000106,0.039791,0.064501,6.8e-05,0.001657,0.004543,6.8e-05,7.4e-05,0.000383,"dir_sd",0.039791,0.001657,7.4e-05
500,0.25,0.25,0,0.1,0.114265,0.11416,0.154057,0.164479,-0.000105,0.039792,0.050214,0.000192,0.001786,0.003197,0.000193,0.000203,0.000677,"dir_sd",0.039792,0.001786,0.000203
500,0.25,0.25,0,0.15,0.223516,0.223324,0.263221,0.249405,-0.000192,0.039705,0.025889,0.000351,0.001937,0.001652,0.000352,0.000361,0.000984,"dir_sd",0.039705,0.001937,0.000361
500,0.25,0.25,0,0.2,0.34464,0.34346,0.383357,0.347392,-0.00118,0.038717,0.002752,0.000463,0.001966,0.001234,0.000463,0.000468,0.001229,"dir_sd",0.038717,0.001966,0.000468
500,0.25,0.25,0,0.25,0.466064,0.463144,0.503041,0.451084,-0.00292,0.036976,-0.01498,0.000541,0.001897,0.001561,0.000534,0.000531,0.001339,"dir_sd",0.036976,0.001897,0.000531
500,0.25,0.25,0,0.3,0.579825,0.577636,0.617533,0.553689,-0.002189,0.037708,-0.026136,0.000541,0.001946,0.001997,0.000537,0.000526,0.001317,"dir_sd",0.037708,0.001946,0.000526
500,0.25,0.25,0,0.35,0.68092,0.679648,0.719545,0.648956,-0.001272,0.038625,-0.031964,0.000463,0.001934,0.002184,0.000462,0.000443,0.001164,"dir_sd",0.038625,0.001934,0.000443
500,0.25,0.25,0,0.4,0.76672,0.765976,0.805873,0.732984,-0.000744,0.039153,-0.033736,0.000372,0.001881,0.002114,0.000372,0.000348,0.000978,"dir_sd",0.039153,0.001881,0.000348
500,0.25,0.25,0,0.45,0.836433,0.836352,0.876249,0.803706,-8.1e-05,0.039816,-0.032727,0.000275,0.001835,0.001847,0.000276,0.00025,0.000777,"dir_sd",0.039816,0.001835,0.00025
500,0.25,0.25,0,0.5,0.890625,0.890492,0.930389,0.860819,-0.000133,0.039764,-0.029806,0.000206,0.001762,0.00148,0.000207,0.000181,0.000592,"dir_sd",0.039764,0.001762,0.000181
500,0.25,0.25,0,0.55,0.930802,0.930896,0.970793,0.904948,9.4e-05,0.039991,-0.025854,0.000136,0.001715,0.001093,0.000136,0.000116,0.000425,"dir_sd",0.039991,0.001715,0.000116
500,0.25,0.25,0,0.6,0.95904,0.959356,0.996189,0.937528,0.000316,0.037149,-0.021512,8.8e-05,0.001411,0.000748,8.8e-05,3.1e-05,0.000286,"dir_sd",0.037149,0.001411,3.1e-05
500,0.25,0.25,0,0.65,0.977678,0.977548,0.999994,0.960576,-0.00013,0.022316,-0.017102,4.5e-05,0.000498,0.000467,4.5e-05,0,0.000175,"dir_sd",0.022316,0.000498,0
500,0.25,0.25,0,0.7,0.989065,0.989152,1,0.976168,8.7e-05,0.010935,-0.012897,2.2e-05,0.00012,0.000266,2.2e-05,0,1e-04,"dir_sd",0.010935,0.00012,0
500,0.25,0.25,0,0.75,0.995361,0.995324,1,0.986187,-3.7e-05,0.004639,-0.009174,9e-06,2.2e-05,0.000137,9e-06,0,5.3e-05,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.25,0,0.8,0.9984,0.998408,1,0.992273,8e-06,0.0016,-0.006127,3e-06,3e-06,6.2e-05,3e-06,0,2.4e-05,"dir_sd",0.0016,3e-06,0
500,0.25,0.25,0,0.85,0.999601,0.999652,1,0.995717,5.1e-05,0.000399,-0.003884,1e-06,0,2.5e-05,1e-06,0,9e-06,"dir_sd",0.000399,0,0
500,0.25,0.25,0,0.9,0.999945,0.999964,1,0.997434,1.9e-05,5.5e-05,-0.002511,0,0,1e-05,0,0,4e-06,"dir_sd",5.5e-05,0,0
500,0.25,0.25,0,0.95,0.999998,1,1,0.998221,2e-06,2e-06,-0.001778,0,0,4e-06,0,0,1e-06,"dir_sd",2e-06,0,0
500,0.25,0.25,0,1,1,1,1,0.998533,0,0,-0.001467,0,0,2e-06,0,0,0,"dir_sd",0,0,0
500,0.25,0.25,0.5,0,0,0,0.040008,0.08456,0,0.040008,0.08456,0,0.001602,0.007447,0,1e-06,0.000297,"dir_sd",0.040008,0.001602,1e-06
500,0.25,0.25,0.5,0.05,0.032774,0.033392,0.0734,0.14144,0.000618,0.040626,0.108666,6.2e-05,0.001718,0.012359,6.2e-05,6.7e-05,0.000551,"dir_sd",0.040626,0.001718,6.7e-05
500,0.25,0.25,0.5,0.1,0.114265,0.114904,0.154912,0.21178,0.000639,0.040647,0.097515,0.00019,0.001851,0.010332,0.00019,0.000199,0.000824,"dir_sd",0.040647,0.001851,0.000199
500,0.25,0.25,0.5,0.15,0.223516,0.2242,0.264208,0.291443,0.000684,0.040692,0.067927,0.000332,0.001996,0.005671,0.000332,0.000341,0.001059,"dir_sd",0.040692,0.001996,0.000341
500,0.25,0.25,0.5,0.2,0.34464,0.344688,0.384696,0.376493,4.8e-05,0.040056,0.031853,0.000443,0.002053,0.002256,0.000444,0.000449,0.001244,"dir_sd",0.040056,0.002053,0.000449
500,0.25,0.25,0.5,0.25,0.466064,0.46512,0.505128,0.463487,-0.000944,0.039064,-0.002577,0.00047,0.001994,0.001336,0.00047,0.000469,0.001332,"dir_sd",0.039064,0.001994,0.000469
500,0.25,0.25,0.5,0.3,0.579825,0.57862,0.618628,0.548865,-0.001205,0.038803,-0.03096,0.000471,0.001967,0.002261,0.000471,0.000462,0.001305,"dir_sd",0.038803,0.001967,0.000462
500,0.25,0.25,0.5,0.35,0.68092,0.67904,0.719048,0.629839,-0.00188,0.038128,-0.051081,0.00044,0.001874,0.003822,0.000438,0.000421,0.001215,"dir_sd",0.038128,0.001874,0.000421
500,0.25,0.25,0.5,0.4,0.76672,0.76518,0.805188,0.703886,-0.00154,0.038468,-0.062834,0.000342,0.001797,0.005024,0.00034,0.000318,0.001078,"dir_sd",0.038468,0.001797,0.000318
500,0.25,0.25,0.5,0.45,0.836433,0.835288,0.875296,0.769908,-0.001145,0.038863,-0.066525,0.000257,0.001742,0.00534,0.000256,0.000232,0.000916,"dir_sd",0.038863,0.001742,0.000232
500,0.25,0.25,0.5,0.5,0.890625,0.889936,0.929944,0.826355,-0.000689,0.039319,-0.06427,0.000198,0.001721,0.00487,0.000198,0.000175,0.000741,"dir_sd",0.039319,0.001721,0.000175
500,0.25,0.25,0.5,0.55,0.930802,0.930544,0.97055,0.873113,-0.000258,0.039748,-0.057689,0.000129,0.00169,0.003892,0.00013,0.00011,0.000565,"dir_sd",0.039748,0.00169,0.00011
500,0.25,0.25,0.5,0.6,0.95904,0.958436,0.995873,0.910341,-0.000604,0.036833,-0.048699,8.6e-05,0.001389,0.002784,8.6e-05,3.3e-05,0.000413,"dir_sd",0.036833,0.001389,3.3e-05
500,0.25,0.25,0.5,0.65,0.977678,0.977336,0.999972,0.93914,-0.000342,0.022293,-0.038538,5.1e-05,0.000497,0.001768,5.1e-05,0,0.000284,"dir_sd",0.022293,0.000497,0
500,0.25,0.25,0.5,0.7,0.989065,0.989212,1,0.960252,0.000147,0.010935,-0.028813,2.2e-05,0.00012,0.001011,2.2e-05,0,0.000181,"dir_sd",0.010935,0.00012,0
500,0.25,0.25,0.5,0.75,0.995361,0.995384,1,0.975157,2.3e-05,0.004639,-0.020205,1e-05,2.2e-05,0.000516,1e-05,0,0.000108,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.25,0.5,0.8,0.9984,0.998348,1,0.985138,-5.2e-05,0.0016,-0.013262,3e-06,3e-06,0.000235,3e-06,0,6e-05,"dir_sd",0.0016,3e-06,0
500,0.25,0.25,0.5,0.85,0.999601,0.999544,1,0.991496,-5.7e-05,0.000399,-0.008105,1e-06,0,9.5e-05,1e-06,0,2.9e-05,"dir_sd",0.000399,0,0
500,0.25,0.25,0.5,0.9,0.999945,0.999944,1,0.99522,-1e-06,5.5e-05,-0.004725,0,0,3.5e-05,0,0,1.3e-05,"dir_sd",5.5e-05,0,0
500,0.25,0.25,0.5,0.95,0.999998,1,1,0.997181,2e-06,2e-06,-0.002817,0,0,1.3e-05,0,0,5e-06,"dir_sd",2e-06,0,0
500,0.25,0.25,0.5,1,1,1,1,0.998101,0,0,-0.001899,0,0,5e-06,0,0,2e-06,"dir_sd",0,0,0
500,0.25,0.5,-0.5,0,0,0,0.039858,0.089976,0,0.039858,0.089976,0,0.00159,0.008307,0,1e-06,0.000212,"dir_sd",0.039858,0.00159,1e-06
500,0.25,0.5,-0.5,0.05,0.032774,0.032884,0.072742,0.137863,0.00011,0.039968,0.105089,6e-05,0.001664,0.011378,6e-05,6.7e-05,0.000335,"dir_sd",0.039968,0.001664,6.7e-05
500,0.25,0.5,-0.5,0.1,0.114265,0.114352,0.15421,0.198893,8.7e-05,0.039945,0.084628,0.000228,0.001835,0.007643,0.000228,0.00024,0.000482,"dir_sd",0.039945,0.001835,0.00024
500,0.25,0.5,-0.5,0.15,0.223516,0.22354,0.263398,0.271379,2.4e-05,0.039882,0.047864,0.000375,0.001974,0.002917,0.000376,0.000384,0.000627,"dir_sd",0.039882,0.001974,0.000384
500,0.25,0.5,-0.5,0.2,0.34464,0.344312,0.38417,0.352834,-0.000328,0.03953,0.008194,0.000476,0.002042,0.000816,0.000477,0.000481,0.000751,"dir_sd",0.03953,0.002042,0.000481
500,0.25,0.5,-0.5,0.25,0.466064,0.46598,0.505838,0.439615,-8.4e-05,0.039773,-0.026449,0.000548,0.002126,0.001521,0.00055,0.000545,0.000823,"dir_sd",0.039773,0.002126,0.000545
500,0.25,0.5,-0.5,0.3,0.579825,0.580244,0.620102,0.528484,0.000419,0.040277,-0.051341,0.000527,0.002138,0.003465,0.000528,0.000517,0.000831,"dir_sd",0.040277,0.002138,0.000517
500,0.25,0.5,-0.5,0.35,0.68092,0.681112,0.72097,0.615916,0.000192,0.04005,-0.065004,0.000456,0.002042,0.005003,0.000457,0.000439,0.000779,"dir_sd",0.04005,0.002042,0.000439
500,0.25,0.5,-0.5,0.4,0.76672,0.767052,0.80691,0.698547,0.000332,0.04019,-0.068173,0.000364,0.001956,0.005326,0.000365,0.000341,0.00068,"dir_sd",0.04019,0.001956,0.000341
500,0.25,0.5,-0.5,0.45,0.836433,0.836216,0.876074,0.7733,-0.000217,0.039641,-0.063132,0.000279,0.001823,0.004535,0.000279,0.000252,0.00055,"dir_sd",0.039641,0.001823,0.000252
500,0.25,0.5,-0.5,0.5,0.890625,0.890936,0.930794,0.837964,0.000311,0.040169,-0.052661,0.000213,0.001801,0.003176,0.000213,0.000188,0.000404,"dir_sd",0.040169,0.001801,0.000188
500,0.25,0.5,-0.5,0.55,0.930802,0.931472,0.971311,0.889908,0.00067,0.040509,-0.040894,0.000128,0.001748,0.001949,0.000128,0.000107,0.000277,"dir_sd",0.040509,0.001748,0.000107
500,0.25,0.5,-0.5,0.6,0.95904,0.959688,0.996678,0.92878,0.000648,0.037638,-0.03026,7.4e-05,0.00144,0.001092,7.4e-05,2.4e-05,0.000177,"dir_sd",0.037638,0.00144,2.4e-05
500,0.25,0.5,-0.5,0.65,0.977678,0.978016,0.999989,0.956094,0.000338,0.022311,-0.021584,4.2e-05,0.000498,0.000569,4.2e-05,0,0.000103,"dir_sd",0.022311,0.000498,0
500,0.25,0.5,-0.5,0.7,0.989065,0.989164,1,0.974034,9.9e-05,0.010935,-0.015031,2e-05,0.00012,0.000283,2e-05,0,5.7e-05,"dir_sd",0.010935,0.00012,0
500,0.25,0.5,-0.5,0.75,0.995361,0.99548,1,0.985198,0.000119,0.004639,-0.010163,8e-06,2.2e-05,0.000132,8e-06,0,2.9e-05,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.5,-0.5,0.8,0.9984,0.998432,1,0.991705,3.2e-05,0.0016,-0.006695,3e-06,3e-06,5.8e-05,3e-06,0,1.3e-05,"dir_sd",0.0016,3e-06,0
500,0.25,0.5,-0.5,0.85,0.999601,0.999596,1,0.995262,-5e-06,0.000399,-0.004339,1e-06,0,2.5e-05,1e-06,0,6e-06,"dir_sd",0.000399,0,0
500,0.25,0.5,-0.5,0.9,0.999945,0.99996,1,0.997123,1.5e-05,5.5e-05,-0.002822,0,0,1e-05,0,0,2e-06,"dir_sd",5.5e-05,0,0
500,0.25,0.5,-0.5,0.95,0.999998,1,1,0.998042,2e-06,2e-06,-0.001956,0,0,5e-06,0,0,1e-06,"dir_sd",2e-06,0,0
500,0.25,0.5,-0.5,1,1,1,1,0.998435,0,0,-0.001565,0,0,3e-06,0,0,0,"dir_sd",0,0,0
500,0.25,0.5,0,0,0,0,0.039923,0.13746,0,0.039923,0.13746,0,0.001595,0.019311,0,1e-06,0.000417,"dir_sd",0.039923,0.001595,1e-06
500,0.25,0.5,0,0.05,0.032774,0.032788,0.072711,0.186754,1.4e-05,0.039937,0.15398,6e-05,0.001661,0.024289,6e-05,6.6e-05,0.00058,"dir_sd",0.039937,0.001661,6.6e-05
500,0.25,0.5,0,0.1,0.114265,0.114616,0.154539,0.244618,0.000351,0.040274,0.130353,0.000232,0.001865,0.017741,0.000233,0.000243,0.000751,"dir_sd",0.040274,0.001865,0.000243
500,0.25,0.5,0,0.15,0.223516,0.22482,0.264743,0.30961,0.001304,0.041228,0.086094,0.000349,0.00206,0.008333,0.000348,0.000361,0.000923,"dir_sd",0.041228,0.00206,0.000361
500,0.25,0.5,0,0.2,0.34464,0.343948,0.383871,0.380024,-0.000692,0.039231,0.035384,0.00044,0.001986,0.002324,0.000441,0.000448,0.001074,"dir_sd",0.039231,0.001986,0.000448
500,0.25,0.5,0,0.25,0.466064,0.466496,0.506419,0.45366,0.000432,0.040355,-0.012405,0.000456,0.002083,0.001316,0.000456,0.000456,0.001164,"dir_sd",0.040355,0.002083,0.000456
500,0.25,0.5,0,0.3,0.579825,0.58026,0.620183,0.527993,0.000435,0.040358,-0.051832,0.000478,0.002095,0.003877,0.000479,0.000468,0.001193,"dir_sd",0.040358,0.002095,0.000468
500,0.25,0.5,0,0.35,0.68092,0.682416,0.722339,0.60059,0.001496,0.041419,-0.08033,0.000416,0.002113,0.007617,0.000414,0.000398,0.001167,"dir_sd",0.041419,0.002113,0.000398
500,0.25,0.5,0,0.4,0.76672,0.767468,0.807391,0.669761,0.000748,0.040671,-0.096959,0.000335,0.001967,0.010479,0.000335,0.000313,0.00108,"dir_sd",0.040671,0.001967,0.000313
500,0.25,0.5,0,0.45,0.836433,0.83732,0.877243,0.733541,0.000887,0.040811,-0.102891,0.00028,0.00192,0.011535,0.00028,0.000255,0.000951,"dir_sd",0.040811,0.00192,0.000255
500,0.25,0.5,0,0.5,0.890625,0.891072,0.930995,0.790558,0.000447,0.04037,-0.100067,0.000179,0.001788,0.01081,0.000179,0.000158,0.000799,"dir_sd",0.04037,0.001788,0.000158
500,0.25,0.5,0,0.55,0.930802,0.930948,0.970871,0.839875,0.000146,0.040069,-0.090927,0.000115,0.001702,0.0089,0.000115,9.6e-05,0.000634,"dir_sd",0.040069,0.001702,9.6e-05
500,0.25,0.5,0,0.6,0.95904,0.958716,0.996332,0.880753,-0.000324,0.037292,-0.078287,6.9e-05,0.001416,0.006611,6.9e-05,2.5e-05,0.000483,"dir_sd",0.037292,0.001416,2.5e-05
500,0.25,0.5,0,0.65,0.977678,0.977332,0.999993,0.913872,-0.000346,0.022315,-0.063807,3.9e-05,0.000498,0.004414,3.8e-05,0,0.000344,"dir_sd",0.022315,0.000498,0
500,0.25,0.5,0,0.7,0.989065,0.989092,1,0.939557,2.7e-05,0.010935,-0.049508,2.1e-05,0.00012,0.002682,2.1e-05,0,0.000231,"dir_sd",0.010935,0.00012,0
500,0.25,0.5,0,0.75,0.995361,0.995328,1,0.958757,-3.3e-05,0.004639,-0.036604,9e-06,2.2e-05,0.001487,9e-06,0,0.000148,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.5,0,0.8,0.9984,0.998372,1,0.972698,-2.8e-05,0.0016,-0.025702,4e-06,3e-06,0.000748,4e-06,0,8.7e-05,"dir_sd",0.0016,3e-06,0
500,0.25,0.5,0,0.85,0.999601,0.999644,1,0.982465,4.3e-05,0.000399,-0.017136,1e-06,0,0.000343,1e-06,0,4.9e-05,"dir_sd",0.000399,0,0
500,0.25,0.5,0,0.9,0.999945,0.99994,1,0.989023,-5e-06,5.5e-05,-0.010922,0,0,0.000146,0,0,2.7e-05,"dir_sd",5.5e-05,0,0
500,0.25,0.5,0,0.95,0.999998,0.999996,1,0.993195,-2e-06,2e-06,-0.006804,0,0,6e-05,0,0,1.3e-05,"dir_sd",2e-06,0,0
500,0.25,0.5,0,1,1,1,1,0.995767,0,0,-0.004233,0,0,2.4e-05,0,0,6e-06,"dir_sd",0,0,0
500,0.25,0.5,0.5,0,0,0,0.039827,0.177798,0,0.039827,0.177798,0,0.001588,0.032245,0,2e-06,0.000634,"dir_sd",0.039827,0.001588,2e-06
500,0.25,0.5,0.5,0.05,0.032774,0.032288,0.072115,0.227492,-0.000486,0.039341,0.194719,6.9e-05,0.001623,0.038713,6.9e-05,7.6e-05,0.000799,"dir_sd",0.039341,0.001623,7.6e-05
500,0.25,0.5,0.5,0.1,0.114265,0.112964,0.152791,0.282575,-0.001301,0.038526,0.16831,0.000213,0.001709,0.029287,0.000212,0.000226,0.000961,"dir_sd",0.038526,0.001709,0.000226
500,0.25,0.5,0.5,0.15,0.223516,0.221516,0.261343,0.341503,-0.002,0.037827,0.117988,0.000346,0.001788,0.015017,0.000343,0.000358,0.001098,"dir_sd",0.037827,0.001788,0.000358
500,0.25,0.5,0.5,0.2,0.34464,0.342868,0.382695,0.402881,-0.001772,0.038055,0.058241,0.000468,0.001922,0.004575,0.000465,0.000474,0.001185,"dir_sd",0.038055,0.001922,0.000474
500,0.25,0.5,0.5,0.25,0.466064,0.463916,0.503743,0.465269,-0.002148,0.037678,-0.000796,0.000496,0.00191,0.001212,0.000492,0.000492,0.001214,"dir_sd",0.037678,0.00191,0.000492
500,0.25,0.5,0.5,0.3,0.579825,0.578548,0.618375,0.527582,-0.001277,0.03855,-0.052243,0.000482,0.001953,0.003924,0.000481,0.000467,0.001197,"dir_sd",0.03855,0.001953,0.000467
500,0.25,0.5,0.5,0.35,0.68092,0.679712,0.719539,0.588395,-0.001208,0.038619,-0.092525,0.000441,0.001908,0.009697,0.00044,0.000417,0.001139,"dir_sd",0.038619,0.001908,0.000417
500,0.25,0.5,0.5,0.4,0.76672,0.76658,0.806407,0.646736,-0.00014,0.039687,-0.119984,0.000401,0.001947,0.015445,0.000401,0.000373,0.001051,"dir_sd",0.039687,0.001947,0.000373
500,0.25,0.5,0.5,0.45,0.836433,0.836908,0.876735,0.701923,0.000475,0.040302,-0.13451,0.000291,0.001887,0.019025,0.000292,0.000263,0.000934,"dir_sd",0.040302,0.001887,0.000263
500,0.25,0.5,0.5,0.5,0.890625,0.890796,0.930623,0.75295,0.000171,0.039998,-0.137675,0.000209,0.001782,0.019762,0.00021,0.000182,0.000809,"dir_sd",0.039998,0.001782,0.000182
500,0.25,0.5,0.5,0.55,0.930802,0.930792,0.970606,0.79909,-1e-05,0.039804,-0.131712,0.000133,0.001695,0.018033,0.000133,0.000111,0.000687,"dir_sd",0.039804,0.001695,0.000111
500,0.25,0.5,0.5,0.6,0.95904,0.959036,0.996237,0.840092,-4e-06,0.037197,-0.118948,7.9e-05,0.001412,0.014712,7.9e-05,2.9e-05,0.000565,"dir_sd",0.037197,0.001412,2.9e-05
500,0.25,0.5,0.5,0.65,0.977678,0.977748,0.999988,0.875599,7e-05,0.02231,-0.102079,4.7e-05,0.000498,0.010864,4.7e-05,0,0.000444,"dir_sd",0.02231,0.000498,0
500,0.25,0.5,0.5,0.7,0.989065,0.989204,1,0.905448,0.000139,0.010935,-0.083617,2.3e-05,0.00012,0.007327,2.3e-05,0,0.000336,"dir_sd",0.010935,0.00012,0
500,0.25,0.5,0.5,0.75,0.995361,0.9955,1,0.929934,0.000139,0.004639,-0.065428,9e-06,2.2e-05,0.004524,9e-06,0,0.000244,"dir_sd",0.004639,2.2e-05,0
500,0.25,0.5,0.5,0.8,0.9984,0.998468,1,0.94948,6.8e-05,0.0016,-0.04892,3e-06,3e-06,0.002565,3e-06,0,0.000172,"dir_sd",0.0016,3e-06,0
500,0.25,0.5,0.5,0.85,0.999601,0.999584,1,0.964704,-1.7e-05,0.000399,-0.034898,1e-06,0,0.001333,1e-06,0,0.000115,"dir_sd",0.000399,0,0
500,0.25,0.5,0.5,0.9,0.999945,0.999944,1,0.976064,-1e-06,5.5e-05,-0.023881,0,0,0.000644,0,0,7.4e-05,"dir_sd",5.5e-05,0,0
500,0.25,0.5,0.5,0.95,0.999998,1,1,0.984259,2e-06,2e-06,-0.01574,0,0,0.000291,0,0,4.4e-05,"dir_sd",2e-06,0,0
500,0.25,0.5,0.5,1,1,1,1,0.989993,0,0,-0.010007,0,0,0.000124,0,0,2.4e-05,"dir_sd",0,0,0
500,0.5,0.1,-0.5,0,0,0,0.039905,0.000559,0,0.039905,0.000559,0,0.001594,1e-06,0,2e-06,1e-06,"dir_sd",0.039905,0.001594,2e-06
500,0.5,0.1,-0.5,0.05,0.032774,0.033244,0.073149,0.021772,0.00047,0.040375,-0.011002,6.3e-05,0.0017,0.000158,6.3e-05,7e-05,3.7e-05,"dir_sd",0.040375,0.0017,7e-05
500,0.5,0.1,-0.5,0.1,0.114265,0.114868,0.154773,0.089434,0.000603,0.040508,-0.024831,0.000216,0.001869,0.000829,0.000216,0.000228,0.000213,"dir_sd",0.040508,0.001869,0.000228
500,0.5,0.1,-0.5,0.15,0.223516,0.223244,0.263149,0.199417,-0.000272,0.039634,-0.024099,0.000365,0.001948,0.001053,0.000365,0.000378,0.000473,"dir_sd",0.039634,0.001948,0.000378
500,0.5,0.1,-0.5,0.2,0.34464,0.344288,0.384193,0.327712,-0.000352,0.039553,-0.016928,0.000432,0.002006,0.000956,0.000433,0.000443,0.000671,"dir_sd",0.039553,0.002006,0.000443
500,0.5,0.1,-0.5,0.25,0.466064,0.46554,0.505445,0.458251,-0.000524,0.039381,-0.007813,0.000453,0.002004,0.000877,0.000454,0.000454,0.000818,"dir_sd",0.039381,0.002004,0.000454
