"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,8,-0.5,0.8,0.216642,0.225959,0.267393,0.206882,0.009317,0.050752,-0.00976,0.000974,0.003657,0.003461,0.000889,0.001083,0.003373,"dir",0.009317,0.000974,0.000889
100,0.25,8,-0.5,0.9,0.269379,0.27428,0.317174,0.25448,0.004901,0.047795,-0.014899,0.001116,0.003563,0.004491,0.001095,0.001282,0.004277,"dir",0.004901,0.001116,0.001095
100,0.25,8,-0.5,1,0.323324,0.324249,0.367625,0.305425,0.000926,0.044301,-0.017899,0.001304,0.003423,0.005581,0.001306,0.001463,0.005271,"dir",0.000926,0.001304,0.001306
100,0.25,8,-0.5,1.1,0.377286,0.374737,0.417769,0.358263,-0.002549,0.040482,-0.019023,0.001504,0.003243,0.006604,0.0015,0.001607,0.006254,"dir",-0.002549,0.001504,0.0015
100,0.25,8,-0.5,1.2,0.430291,0.424791,0.466822,0.41156,-0.0055,0.03653,-0.018731,0.001684,0.003034,0.007433,0.001657,0.001703,0.007096,"dir",-0.0055,0.001684,0.001657
100,0.25,8,-0.5,1.3,0.48157,0.473654,0.514188,0.464064,-0.007917,0.032617,-0.017506,0.001824,0.002808,0.007992,0.001765,0.001748,0.007701,"dir",-0.007917,0.001824,0.001765
100,0.25,8,-0.5,1.4,0.530546,0.520753,0.559427,0.514783,-0.009793,0.02888,-0.015764,0.001912,0.002575,0.008272,0.00182,0.001744,0.008039,"dir",-0.009793,0.001912,0.00182
100,0.25,8,-0.5,1.5,0.57681,0.565669,0.602219,0.562996,-0.011141,0.025409,-0.013813,0.001946,0.002346,0.008302,0.001825,0.001704,0.008128,"dir",-0.011141,0.001946,0.001825
100,0.25,8,-0.5,1.6,0.620096,0.608093,0.642334,0.608247,-0.012003,0.022237,-0.01185,0.001933,0.002135,0.00813,0.001792,0.001644,0.008006,"dir",-0.012003,0.001933,0.001792
100,0.25,8,-0.5,1.7,0.66026,0.647805,0.679613,0.650283,-0.012455,0.019352,-0.009977,0.00189,0.001949,0.007805,0.001738,0.001578,0.007721,"dir",-0.012455,0.00189,0.001738
100,0.25,8,-0.5,1.8,0.697253,0.684658,0.713975,0.688999,-0.012595,0.016722,-0.008254,0.001829,0.001784,0.00737,0.001674,0.001507,0.007317,"dir",-0.012595,0.001829,0.001674
100,0.25,8,-0.5,1.9,0.731103,0.718585,0.745423,0.724406,-0.012518,0.01432,-0.006697,0.001755,0.001631,0.006861,0.001602,0.001429,0.006829,"dir",-0.012518,0.001755,0.001602
100,0.25,8,-0.5,2,0.761897,0.749603,0.774035,0.756609,-0.012294,0.012138,-0.005288,0.001666,0.001483,0.006308,0.001518,0.001339,0.006292,"dir",-0.012294,0.001666,0.001518
100,0.25,8,-0.5,2.1,0.789762,0.777805,0.799949,0.785764,-0.011957,0.010187,-0.003998,0.001559,0.001338,0.005748,0.001419,0.001237,0.005743,"dir",-0.011957,0.001559,0.001419
100,0.25,8,-0.5,2.2,0.814858,0.803339,0.823339,0.812019,-0.011519,0.008481,-0.002839,0.001439,0.001199,0.005208,0.001309,0.001129,0.00521,"dir",-0.011519,0.001439,0.001309
100,0.25,8,-0.5,2.3,0.837361,0.826379,0.844392,0.8355,-0.010982,0.007031,-0.001862,0.001312,0.00107,0.0047,0.001193,0.001023,0.004706,"dir",-0.010982,0.001312,0.001193
100,0.25,8,-0.5,2.4,0.857461,0.847112,0.863298,0.856362,-0.010349,0.005837,-0.001099,0.001186,0.000953,0.004224,0.001081,0.000921,0.004232,"dir",-0.010349,0.001186,0.001081
100,0.25,8,-0.5,2.5,0.875348,0.865724,0.880241,0.874801,-0.009624,0.004893,-0.000547,0.001064,0.000848,0.00378,0.000973,0.000825,0.003787,"dir",-0.009624,0.001064,0.000973
100,0.25,8,-0.5,2.6,0.891213,0.882396,0.895392,0.891059,-0.008818,0.004179,-0.000154,0.000947,0.000752,0.003365,0.000871,0.000736,0.003372,"dir",-0.008818,0.000947,0.000871
100,0.25,8,-0.5,2.7,0.905242,0.897298,0.908906,0.905406,-0.007944,0.003664,0.000164,0.000837,0.000664,0.002979,0.000775,0.000652,0.002984,"dir",-0.007944,0.000837,0.000775
100,0.25,8,-0.5,2.8,0.917612,0.910584,0.920914,0.918082,-0.007028,0.003303,0.00047,0.000733,0.000583,0.002621,0.000685,0.000573,0.002626,"dir",-0.007028,0.000733,0.000685
100,0.25,8,-0.5,2.9,0.928489,0.922381,0.931529,0.929262,-0.006108,0.00304,0.000773,0.000636,0.000508,0.002292,6e-04,5e-04,0.002296,"dir",-0.006108,0.000636,6e-04
100,0.25,8,-0.5,3,0.938031,0.932801,0.940851,0.939071,-0.00523,0.002819,0.00104,0.000547,0.000439,0.00199,0.000521,0.000432,0.001993,"dir",-0.00523,0.000547,0.000521
100,0.25,8,-0.5,3.1,0.946382,0.941945,0.948982,0.947622,-0.004437,0.0026,0.001239,0.000467,0.000377,0.001715,0.000448,0.000371,0.001717,"dir",-0.004437,0.000467,0.000448
100,0.25,8,-0.5,3.2,0.953676,0.949918,0.956035,0.955035,-0.003757,0.002359,0.001359,0.000397,0.000324,0.00147,0.000384,0.000319,0.001471,"dir",-0.003757,0.000397,0.000384
100,0.25,8,-0.5,3.3,0.960032,0.956833,0.96213,0.961431,-0.0032,0.002097,0.001398,0.000338,0.000277,0.001254,0.000329,0.000273,0.001255,"dir",-0.0032,0.000338,0.000329
100,0.25,8,-0.5,3.4,0.965562,0.96281,0.967394,0.966926,-0.002752,0.001832,0.001364,0.000288,0.000237,0.00107,0.000281,0.000234,0.00107,"dir",-0.002752,0.000288,0.000281
100,0.25,8,-0.5,3.5,0.970364,0.967974,0.971945,0.971631,-0.00239,0.001581,0.001267,0.000246,0.000203,0.000912,0.00024,0.000201,0.000912,"dir",-0.00239,0.000246,0.00024
100,0.25,8,-0.5,3.6,0.974526,0.972441,0.975886,0.975643,-0.002085,0.001359,0.001117,0.00021,0.000175,0.000778,0.000206,0.000173,0.000778,"dir",-0.002085,0.00021,0.000206
100,0.25,8,-0.5,3.7,0.978129,0.976309,0.979296,0.979067,-0.00182,0.001167,0.000937,0.00018,0.000151,0.000662,0.000177,0.00015,0.000662,"dir",-0.00182,0.00018,0.000177
100,0.25,8,-0.5,3.8,0.981243,0.979655,0.982239,0.98201,-0.001588,0.000995,0.000767,0.000155,0.00013,0.000559,0.000152,0.000129,0.00056,"dir",-0.001588,0.000155,0.000152
100,0.25,8,-0.5,3.9,0.98393,0.98254,0.984769,0.984566,-0.00139,0.000839,0.000636,0.000133,0.000112,0.00047,0.000131,0.000112,0.000471,"dir",-0.00139,0.000133,0.000131
100,0.25,8,-0.5,4,0.986246,0.985021,0.986944,0.986797,-0.001225,0.000698,0.000551,0.000114,9.6e-05,0.000393,0.000113,9.6e-05,0.000394,"dir",-0.001225,0.000114,0.000113
100,0.25,8,0,0,0,0.010402,0.017208,0.03134,0.010402,0.017208,0.03134,0.000136,0.000352,0.001377,2.8e-05,5.6e-05,0.000396,"dir",0.010402,0.000136,2.8e-05
100,0.25,8,0,0.1,0.001148,0.018563,0.02906,0.04351,0.017415,0.027911,0.042361,0.000363,0.000885,0.002388,5.9e-05,0.000106,0.000594,"dir",0.017415,0.000363,5.9e-05
100,0.25,8,0,0.2,0.007926,0.031093,0.046176,0.059171,0.023166,0.03825,0.051244,0.000647,0.001645,0.003482,0.000111,0.000182,0.000857,"dir",0.023166,0.000647,0.000111
100,0.25,8,0,0.3,0.023115,0.04902,0.069318,0.0788,0.025904,0.046202,0.055685,0.000858,0.00242,0.004288,0.000187,0.000286,0.00119,"dir",0.025904,0.000858,0.000187
100,0.25,8,0,0.4,0.047423,0.07305,0.09878,0.102755,0.025628,0.051358,0.055333,0.000947,0.003058,0.004654,0.000291,0.000421,0.001596,"dir",0.025628,0.000947,0.000291
100,0.25,8,0,0.5,0.080301,0.10341,0.134331,0.131195,0.023109,0.05403,0.050893,0.000958,0.003506,0.004664,0.000424,0.000588,0.002078,"dir",0.023109,0.000958,0.000424
100,0.25,8,0,0.6,0.120513,0.139793,0.175246,0.164021,0.019281,0.054733,0.043508,0.000962,0.003782,0.00453,0.000591,0.000788,0.002643,"dir",0.019281,0.000962,0.000591
100,0.25,8,0,0.7,0.166502,0.181414,0.220441,0.200871,0.014912,0.053939,0.034369,0.001015,0.003922,0.004463,0.000794,0.001015,0.003289,"dir",0.014912,0.001015,0.000794
100,0.25,8,0,0.8,0.216642,0.227148,0.268657,0.241167,0.010507,0.052015,0.024525,0.001134,0.003952,0.004593,0.001026,0.001249,0.003999,"dir",0.010507,0.001134,0.001026
100,0.25,8,0,0.9,0.269379,0.275721,0.318641,0.284178,0.006342,0.049262,0.014799,0.001304,0.003892,0.004948,0.001267,0.001469,0.004738,"dir",0.006342,0.001304,0.001267
100,0.25,8,0,1,0.323324,0.325892,0.369285,0.32909,0.002568,0.045962,0.005766,0.001499,0.00377,0.005476,0.001496,0.001661,0.005454,"dir",0.002568,0.001499,0.001496
100,0.25,8,0,1.1,0.377286,0.376573,0.419671,0.375066,-0.000713,0.042385,-0.00222,0.001695,0.003612,0.006084,0.001698,0.001819,0.006091,"dir",-0.000713,0.001695,0.001698
100,0.25,8,0,1.2,0.430291,0.426875,0.469055,0.421315,-0.003417,0.038764,-0.008976,0.001874,0.003437,0.006676,0.001866,0.001938,0.006609,"dir",-0.003417,0.001874,0.001866
100,0.25,8,0,1.3,0.48157,0.476074,0.516824,0.467127,-0.005497,0.035254,-0.014444,0.002019,0.003247,0.007187,0.001993,0.002008,0.006992,"dir",-0.005497,0.002019,0.001993
100,0.25,8,0,1.4,0.530546,0.523571,0.562463,0.511881,-0.006975,0.031917,-0.018665,0.002112,0.003034,0.007574,0.002067,0.002019,0.00724,"dir",-0.006975,0.002112,0.002067
100,0.25,8,0,1.5,0.57681,0.568869,0.605559,0.555033,-0.007941,0.028749,-0.021777,0.002139,0.002793,0.007818,0.00208,0.00197,0.007359,"dir",-0.007941,0.002139,0.00208
100,0.25,8,0,1.6,0.620096,0.611572,0.64581,0.596103,-0.008524,0.025714,-0.023993,0.0021,0.002529,0.007917,0.002031,0.001872,0.007356,"dir",-0.008524,0.0021,0.002031
100,0.25,8,0,1.7,0.66026,0.6514,0.68305,0.634718,-0.008861,0.02279,-0.025542,0.002009,0.002261,0.007877,0.001934,0.001745,0.007239,"dir",-0.008861,0.002009,0.001934
100,0.25,8,0,1.8,0.697253,0.688201,0.717239,0.670665,-0.009052,0.019986,-0.026588,0.001888,0.002006,0.007705,0.001809,0.00161,0.007012,"dir",-0.009052,0.001888,0.001809
100,0.25,8,0,1.9,0.731103,0.721952,0.748442,0.703904,-0.009151,0.017339,-0.027199,0.001757,0.001777,0.007418,0.001677,0.00148,0.006691,"dir",-0.009151,0.001757,0.001677
100,0.25,8,0,2,0.761897,0.752725,0.776788,0.734508,-0.009172,0.014891,-0.027388,0.001628,0.001577,0.007039,0.001547,0.001358,0.006302,"dir",-0.009172,0.001628,0.001547
100,0.25,8,0,2.1,0.789762,0.780654,0.802441,0.762584,-0.009108,0.012679,-0.027178,0.001504,0.001401,0.006596,0.001424,0.001243,0.005869,"dir",-0.009108,0.001504,0.001424
100,0.25,8,0,2.2,0.814858,0.805912,0.825587,0.788242,-0.008946,0.01073,-0.026616,0.001383,0.001244,0.006111,0.001305,0.001131,0.005413,"dir",-0.008946,0.001383,0.001305
100,0.25,8,0,2.3,0.837361,0.828689,0.846417,0.811609,-0.008672,0.009056,-0.025752,0.001261,0.001103,0.005603,0.001188,0.001023,0.00495,"dir",-0.008672,0.001261,0.001188
100,0.25,8,0,2.4,0.857461,0.849181,0.865107,0.832826,-0.00828,0.007647,-0.024635,0.00114,0.000974,0.005094,0.001074,0.000918,0.004496,"dir",-0.00828,0.00114,0.001074
100,0.25,8,0,2.5,0.875348,0.867561,0.881817,0.85202,-0.007787,0.006469,-0.023328,0.001021,0.000857,0.004599,0.000962,0.000817,0.004063,"dir",-0.007787,0.001021,0.000962
100,0.25,8,0,2.6,0.891213,0.883988,0.896698,0.869298,-0.007225,0.005484,-0.021915,0.000906,0.000751,0.004126,0.000855,0.000722,0.003653,"dir",-0.007225,0.000906,0.000855
100,0.25,8,0,2.7,0.905242,0.898611,0.909904,0.884776,-0.006631,0.004662,-0.020466,0.000797,0.000654,0.003676,0.000755,0.000634,0.003264,"dir",-0.006631,0.000797,0.000755
100,0.25,8,0,2.8,0.917612,0.911583,0.92159,0.898592,-0.006028,0.003979,-0.01902,0.000696,0.000568,0.003249,0.000661,0.000553,0.002893,"dir",-0.006028,0.000696,0.000661
100,0.25,8,0,2.9,0.928489,0.923059,0.931904,0.910908,-0.00543,0.003415,-0.017581,0.000604,0.000491,0.002847,0.000576,0.000481,0.002543,"dir",-0.00543,0.000604,0.000576
100,0.25,8,0,3,0.938031,0.933187,0.940986,0.921882,-0.004844,0.002955,-0.016149,0.000522,0.000424,0.002477,0.000499,0.000416,0.00222,"dir",-0.004844,0.000522,0.000499
100,0.25,8,0,3.1,0.946382,0.942105,0.948964,0.93165,-0.004278,0.002582,-0.014732,0.000449,0.000366,0.00214,0.000432,0.00036,0.001927,"dir",-0.004278,0.000449,0.000432
100,0.25,8,0,3.2,0.953676,0.949937,0.955955,0.940327,-0.003739,0.002279,-0.013349,0.000386,0.000316,0.001838,0.000373,0.000312,0.001663,"dir",-0.003739,0.000386,0.000373
100,0.25,8,0,3.3,0.960032,0.956798,0.962063,0.948014,-0.003234,0.00203,-0.012019,0.000332,0.000274,0.00157,0.000322,0.000271,0.001428,"dir",-0.003234,0.000332,0.000322
100,0.25,8,0,3.4,0.965562,0.962789,0.967377,0.95481,-0.002773,0.001815,-0.010752,0.000286,0.000239,0.001335,0.000279,0.000236,0.001222,"dir",-0.002773,0.000286,0.000279
100,0.25,8,0,3.5,0.970364,0.967999,0.971981,0.960805,-0.002365,0.001617,-0.009558,0.000247,0.000208,0.001131,0.000242,0.000206,0.001042,"dir",-0.002365,0.000247,0.000242
100,0.25,8,0,3.6,0.974526,0.97251,0.975957,0.966081,-0.002017,0.00143,-0.008446,0.000215,0.000182,0.000957,0.000211,0.00018,0.000888,"dir",-0.002017,0.000215,0.000211
100,0.25,8,0,3.7,0.978129,0.976402,0.979385,0.970706,-0.001727,0.001255,-0.007423,0.000186,0.000157,0.000809,0.000184,0.000156,0.000756,"dir",-0.001727,0.000186,0.000184
100,0.25,8,0,3.8,0.981243,0.979758,0.982342,0.974745,-0.001485,0.001099,-0.006498,0.000161,0.000135,0.000685,0.000159,0.000135,0.000644,"dir",-0.001485,0.000161,0.000159
100,0.25,8,0,3.9,0.98393,0.982655,0.984897,0.978256,-0.001275,0.000966,-0.005674,0.000138,0.000116,0.000581,0.000136,0.000115,0.00055,"dir",-0.001275,0.000138,0.000136
100,0.25,8,0,4,0.986246,0.985159,0.987106,0.981299,-0.001087,0.00086,-0.004948,0.000117,9.8e-05,0.000493,0.000116,9.8e-05,0.00047,"dir",-0.001087,0.000117,0.000116
100,0.25,8,0.5,0,0,0.010359,0.01715,0.0436,0.010359,0.01715,0.0436,0.00014,0.000359,0.002513,3.2e-05,6.5e-05,0.000613,"dir",0.010359,0.00014,3.2e-05
100,0.25,8,0.5,0.1,0.001148,0.018441,0.028885,0.058576,0.017293,0.027736,0.057428,0.000366,0.000891,0.004168,6.8e-05,0.000122,0.000872,"dir",0.017293,0.000366,6.8e-05
100,0.25,8,0.5,0.2,0.007926,0.030834,0.04581,0.077185,0.022908,0.037884,0.069258,0.000649,0.001639,0.005985,0.000124,0.000204,0.001191,"dir",0.022908,0.000649,0.000124
100,0.25,8,0.5,0.3,0.023115,0.048552,0.068682,0.099699,0.025436,0.045567,0.076584,0.000852,0.002388,0.007432,0.000205,0.000312,0.00157,"dir",0.025436,0.000852,0.000205
100,0.25,8,0.5,0.4,0.047423,0.072299,0.097833,0.126213,0.024877,0.05041,0.07879,0.000929,0.002986,0.008212,0.000311,0.000445,0.002008,"dir",0.024877,0.000929,0.000311
100,0.25,8,0.5,0.5,0.080301,0.102347,0.133119,0.15662,0.022045,0.052818,0.076319,0.000927,0.003392,0.008316,0.000442,0.000604,0.002496,"dir",0.022045,0.000927,0.000442
100,0.25,8,0.5,0.6,0.120513,0.138487,0.173943,0.190626,0.017974,0.053431,0.070113,0.000921,0.003641,0.007934,0.000599,0.000788,0.003024,"dir",0.017974,0.000921,0.000599
100,0.25,8,0.5,0.7,0.166502,0.18006,0.219314,0.227769,0.013558,0.052812,0.061267,0.000968,0.003783,0.007321,0.000786,0.000996,0.003575,"dir",0.013558,0.000968,0.000786
100,0.25,8,0.5,0.8,0.216642,0.226022,0.267951,0.267468,0.009381,0.05131,0.050827,0.001087,0.003852,0.006708,0.001001,0.001222,0.004133,"dir",0.009381,0.001087,0.001001
100,0.25,8,0.5,0.9,0.269379,0.275052,0.318443,0.30905,0.005673,0.049064,0.039671,0.00127,0.003854,0.006245,0.001241,0.00145,0.004681,"dir",0.005673,0.00127,0.001241
100,0.25,8,0.5,1,0.323324,0.325728,0.369455,0.351782,0.002404,0.046132,0.028458,0.001489,0.003779,0.006001,0.001486,0.001654,0.005202,"dir",0.002404,0.001489,0.001486
100,0.25,8,0.5,1.1,0.377286,0.376736,0.419908,0.394921,-0.00055,0.042622,0.017634,0.001703,0.003621,0.005975,0.001706,0.001808,0.005675,"dir",-0.00055,0.001703,0.001706
100,0.25,8,0.5,1.2,0.430291,0.427043,0.469026,0.437766,-0.003248,0.038734,0.007475,0.00188,0.003399,0.006132,0.001873,0.001903,0.006088,"dir",-0.003248,0.00188,0.001873
100,0.25,8,0.5,1.3,0.48157,0.475917,0.516274,0.479715,-0.005654,0.034703,-0.001856,0.002006,0.003141,0.006423,0.001978,0.001941,0.006432,"dir",-0.005654,0.002006,0.001978
100,0.25,8,0.5,1.4,0.530546,0.522855,0.561279,0.52029,-0.007691,0.030733,-0.010256,0.002078,0.00287,0.006787,0.002023,0.001929,0.006695,"dir",-0.007691,0.002078,0.002023
100,0.25,8,0.5,1.5,0.57681,0.567507,0.603785,0.559145,-0.009303,0.026975,-0.017665,0.002099,0.002602,0.007158,0.002016,0.001878,0.006859,"dir",-0.009303,0.002099,0.002016
100,0.25,8,0.5,1.6,0.620096,0.609632,0.64362,0.596047,-0.010464,0.023523,-0.024049,0.002073,0.002346,0.007479,0.001968,0.001796,0.006915,"dir",-0.010464,0.002073,0.001968
100,0.25,8,0.5,1.7,0.66026,0.649069,0.680669,0.630867,-0.011191,0.020409,-0.029393,0.002008,0.002109,0.007707,0.001887,0.001696,0.006857,"dir",-0.011191,0.002008,0.001887
100,0.25,8,0.5,1.8,0.697253,0.685706,0.714864,0.663562,-0.011547,0.017611,-0.033691,0.001916,0.001895,0.00781,0.001786,0.001588,0.006688,"dir",-0.011547,0.001916,0.001786
100,0.25,8,0.5,1.9,0.731103,0.719481,0.74619,0.694165,-0.011622,0.015087,-0.036938,0.00181,0.001707,0.007778,0.001678,0.001482,0.006426,"dir",-0.011622,0.00181,0.001678
100,0.25,8,0.5,2,0.761897,0.750388,0.774693,0.722748,-0.011509,0.012796,-0.039149,0.001698,0.001538,0.007624,0.001568,0.001377,0.006103,"dir",-0.011509,0.001698,0.001568
100,0.25,8,0.5,2.1,0.789762,0.77848,0.800471,0.749376,-0.011282,0.010709,-0.040386,0.001581,0.00138,0.007369,0.001457,0.001268,0.00575,"dir",-0.011282,0.001581,0.001457
100,0.25,8,0.5,2.2,0.814858,0.803868,0.823683,0.774091,-0.010989,0.008825,-0.040767,0.001456,0.001228,0.007033,0.001338,0.001152,0.005381,"dir",-0.010989,0.001456,0.001338
100,0.25,8,0.5,2.3,0.837361,0.826719,0.84454,0.796924,-0.010642,0.007178,-0.040437,0.001323,0.001081,0.006626,0.001212,0.001031,0.005,"dir",-0.010642,0.001323,0.001212
100,0.25,8,0.5,2.4,0.857461,0.847251,0.863277,0.817924,-0.01021,0.005816,-0.039537,0.001185,0.000944,0.006161,0.001083,0.000912,0.004607,"dir",-0.01021,0.001185,0.001083
100,0.25,8,0.5,2.5,0.875348,0.865699,0.880113,0.83716,-0.009649,0.004765,-0.038188,0.001048,0.000824,0.005656,0.000957,0.000803,0.004206,"dir",-0.009649,0.001048,0.000957
100,0.25,8,0.5,2.6,0.891213,0.882277,0.895221,0.854717,-0.008937,0.004008,-0.036497,0.00092,0.00072,0.005129,0.000842,0.000706,0.003805,"dir",-0.008937,0.00092,0.000842
100,0.25,8,0.5,2.7,0.905242,0.89715,0.908731,0.870687,-0.008092,0.003489,-0.034555,0.000805,0.000634,0.004602,0.000741,0.000623,0.003415,"dir",-0.008092,0.000805,0.000741
100,0.25,8,0.5,2.8,0.917612,0.910441,0.920747,0.885175,-0.007171,0.003135,-0.032437,0.000705,0.000562,0.004093,0.000654,0.000553,0.003047,"dir",-0.007171,0.000705,0.000654
100,0.25,8,0.5,2.9,0.928489,0.922249,0.93137,0.898282,-0.00624,0.002881,-0.030207,0.000619,0.000501,0.003616,0.000581,0.000493,0.002709,"dir",-0.00624,0.000619,0.000581
100,0.25,8,0.5,3,0.938031,0.932678,0.940714,0.910094,-0.005353,0.002683,-0.027937,0.000544,0.000446,0.003179,0.000517,0.000439,0.002404,"dir",-0.005353,0.000544,0.000517
100,0.25,8,0.5,3.1,0.946382,0.941842,0.948894,0.920685,-0.00454,0.002511,-0.025698,0.000478,0.000394,0.002787,0.000458,0.000388,0.002131,"dir",-0.00454,0.000478,0.000458
100,0.25,8,0.5,3.2,0.953676,0.94986,0.956025,0.930133,-0.003816,0.00235,-0.023542,0.000417,0.000344,0.002438,0.000403,0.000339,0.001888,"dir",-0.003816,0.000417,0.000403
100,0.25,8,0.5,3.3,0.960032,0.956847,0.962217,0.938533,-0.003186,0.002185,-0.021499,0.00036,0.000297,0.002129,0.000351,0.000293,0.00167,"dir",-0.003186,0.00036,0.000351
100,0.25,8,0.5,3.4,0.965562,0.962912,0.967571,0.945987,-0.00265,0.002009,-0.019575,0.000308,0.000254,0.001854,0.000301,0.00025,0.001474,"dir",-0.00265,0.000308,0.000301
100,0.25,8,0.5,3.5,0.970364,0.968158,0.972182,0.952593,-0.002206,0.001818,-0.017771,0.000261,0.000216,0.001611,0.000257,0.000213,0.001298,"dir",-0.002206,0.000261,0.000257
100,0.25,8,0.5,3.6,0.974526,0.972676,0.976136,0.958441,-0.001851,0.001609,-0.016085,0.000221,0.000184,0.001396,0.000218,0.000182,0.001139,"dir",-0.001851,0.000221,0.000218
100,0.25,8,0.5,3.7,0.978129,0.97655,0.979518,0.96361,-0.001579,0.001389,-0.01452,0.000188,0.000156,0.001206,0.000185,0.000155,0.000998,"dir",-0.001579,0.000188,0.000185
100,0.25,8,0.5,3.8,0.981243,0.979865,0.982413,0.968171,-0.001378,0.00117,-0.013072,0.000159,0.000133,0.001041,0.000157,0.000132,0.000872,"dir",-0.001378,0.000159,0.000157
100,0.25,8,0.5,3.9,0.98393,0.982704,0.9849,0.972191,-0.001227,0.00097,-0.011739,0.000135,0.000112,0.000898,0.000134,0.000112,0.000762,"dir",-0.001227,0.000135,0.000134
100,0.25,8,0.5,4,0.986246,0.985145,0.987046,0.975733,-0.001101,8e-04,-0.010513,0.000114,9.6e-05,0.000774,0.000113,9.5e-05,0.000665,"dir",-0.001101,0.000114,0.000113
100,0.25,4,-0.5,0,0,0.010537,0.017481,0.032715,0.010537,0.017481,0.032715,0.000142,0.000368,0.00134,3.1e-05,6.3e-05,0.00027,"dir",0.010537,0.000142,3.1e-05
100,0.25,4,-0.5,0.1,0.001148,0.018756,0.029414,0.043011,0.017608,0.028265,0.041862,0.000376,0.000918,0.002146,6.6e-05,0.000119,0.000395,"dir",0.017608,0.000376,6.6e-05
100,0.25,4,-0.5,0.2,0.007926,0.031323,0.046563,0.05601,0.023397,0.038636,0.048084,0.00067,0.001696,0.002878,0.000123,0.000203,0.000567,"dir",0.023397,0.00067,0.000123
100,0.25,4,-0.5,0.3,0.023115,0.049225,0.069638,0.072165,0.02611,0.046523,0.04905,0.000888,0.002482,0.003202,0.000207,0.000318,0.000797,"dir",0.02611,0.000888,0.000207
100,0.25,4,-0.5,0.4,0.047423,0.07312,0.098909,0.091906,0.025698,0.051487,0.044483,0.00098,0.003111,0.003071,0.00032,0.000461,0.001094,"dir",0.025698,0.00098,0.00032
100,0.25,4,-0.5,0.5,0.080301,0.103215,0.134169,0.115601,0.022914,0.053867,0.0353,0.000985,0.003525,0.002706,0.00046,0.000625,0.001462,"dir",0.022914,0.000985,0.00046
100,0.25,4,-0.5,0.6,0.120513,0.139245,0.174782,0.143519,0.018732,0.054269,0.023006,0.00097,0.003744,0.002428,0.000621,8e-04,0.001902,"dir",0.018732,0.00097,0.000621
100,0.25,4,-0.5,0.7,0.166502,0.180526,0.219782,0.175774,0.014024,0.05328,0.009272,0.000987,0.003813,0.002486,0.000792,0.000976,0.002405,"dir",0.014024,0.000987,0.000792
100,0.25,4,-0.5,0.8,0.216642,0.226054,0.267992,0.212285,0.009413,0.051351,-0.004356,0.001053,0.003782,0.002971,0.000966,0.001147,0.002958,"dir",0.009413,0.001053,0.000966
100,0.25,4,-0.5,0.9,0.269379,0.274634,0.318168,0.252752,0.005255,0.048789,-0.016627,0.001165,0.003683,0.003811,0.00114,0.001306,0.003542,"dir",0.005255,0.001165,0.00114
100,0.25,4,-0.5,1,0.323324,0.325017,0.369119,0.296643,0.001694,0.045795,-0.026681,0.001305,0.003538,0.004839,0.001305,0.001444,0.004136,"dir",0.001694,0.001305,0.001305
100,0.25,4,-0.5,1.1,0.377286,0.376025,0.419791,0.343222,-0.001261,0.042505,-0.034064,0.001452,0.003357,0.005866,0.001453,0.001553,0.004715,"dir",-0.001261,0.001452,0.001453
100,0.25,4,-0.5,1.2,0.430291,0.426623,0.469308,0.391604,-0.003668,0.039016,-0.038687,0.001585,0.00315,0.006739,0.001575,0.001631,0.005253,"dir",-0.003668,0.001585,0.001575
100,0.25,4,-0.5,1.3,0.48157,0.475957,0.516984,0.440821,-0.005613,0.035414,-0.040749,0.001694,0.002928,0.007373,0.001666,0.001677,0.005724,"dir",-0.005613,0.001694,0.001666
100,0.25,4,-0.5,1.4,0.530546,0.523364,0.562333,0.489888,-0.007182,0.031787,-0.040659,0.001776,0.002705,0.007732,0.001727,0.001698,0.006091,"dir",-0.007182,0.001776,0.001727
100,0.25,4,-0.5,1.5,0.57681,0.56838,0.605056,0.53791,-0.00843,0.028246,-0.0389,0.001831,0.002492,0.007817,0.001763,0.001697,0.006316,"dir",-0.00843,0.001831,0.001763
100,0.25,4,-0.5,1.6,0.620096,0.610728,0.645003,0.584161,-0.009368,0.024907,-0.035936,0.001858,0.002293,0.007658,0.001773,0.001676,0.00638,"dir",-0.009368,0.001858,0.001773
100,0.25,4,-0.5,1.7,0.66026,0.650281,0.682112,0.628084,-0.009979,0.021852,-0.032177,0.001855,0.002112,0.007308,0.001759,0.001638,0.006285,"dir",-0.009979,0.001855,0.001759
100,0.25,4,-0.5,1.8,0.697253,0.686986,0.716356,0.669265,-0.010267,0.019103,-0.027989,0.001826,0.001946,0.006829,0.001724,0.001584,0.006058,"dir",-0.010267,0.001826,0.001724
100,0.25,4,-0.5,1.9,0.731103,0.720825,0.747739,0.707407,-0.010278,0.016636,-0.023696,0.001772,0.001788,0.006285,0.00167,0.001515,0.005735,"dir",-0.010278,0.001772,0.00167
